Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL,Price
GPU,08G-P4-2072-KR,EVGA,EVGA RTX 2070 Super 8GB KO Gaming,36,115,663603,https://gpu.userbenchmark.com/Nvidia-RTX-2070S-Super/Rating/4048,"Price too high / DNE, setting to 0"
GPU,,Nvidia,RTX 3070 (Laptop),37,114,44850,https://gpu.userbenchmark.com/SpeedTest/1445007/NVIDIA-GeForce-RTX-3070-Laptop-GPU,"Price too high / DNE, setting to 0"
GPU,,Intel,Arc A770,38,112,452,https://gpu.userbenchmark.com/SpeedTest/1850973/IntelR-ArcTM-A770-Graphics,"Price too high / DNE, setting to 0"
GPU,,Nvidia,RTX 2080 (Mobile),39,112,4380,https://gpu.userbenchmark.com/SpeedTest/700275/NVIDIA-GeForce-RTX-2080,"Price too high / DNE, setting to 0"
GPU,,AMD,RX 6650-XT,40,110,7288,https://gpu.userbenchmark.com/SpeedTest/1845690/AMD-Radeon-RX-6650-XT,"Price too high / DNE, setting to 0"
GPU,,Nvidia,Quadro GP100,41,110,133,https://gpu.userbenchmark.com/SpeedTest/279788/NVIDIA-Quadro-GP100,"Price too high / DNE, setting to 0"
GPU,,AMD,RX 6700,42,108,2618,https://gpu.userbenchmark.com/SpeedTest/1880631/AMD-Radeon-RX-6700,"Price too high / DNE, setting to 0"
GPU,,AMD,RX 6800M,43,108,1147,https://gpu.userbenchmark.com/SpeedTest/1589925/AMD-Radeon-RX-6800M,"Price too high / DNE, setting to 0"
GPU,,AMD,RX 6600-XT,44,107,38970,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117,"Price too high / DNE, setting to 0"
GPU,‎90-GA2TZZ-00UANF,ASRock,ASRock RX 6600 XT 8GB Challenger D OC,44,107,38970,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117,"Price too high / DNE, setting to 0"
GPU,DUAL-RX6600XT-O8G,Asus,Asus RX 6600 XT 8GB Dual,44,107,38970,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117,"Price too high / DNE, setting to 0"
GPU,RX-66XT8DFDQ,XFX,XFX RX 6600 XT 8GB Speedster SWFT 210,44,107,38970,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117,"Price too high / DNE, setting to 0"
GPU,GV-R66XTGAMINGOC PRO-8GD,Gigabyte,Gigabyte RX 6600 XT 8GB Gaming OC Pro,44,107,38970,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117,"Price too high / DNE, setting to 0"
GPU,Radeon RX 6600 XT GAMING X 8G,MSI,MSI RX 6600 XT 8GB Gaming X,44,107,38970,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117,"Price too high / DNE, setting to 0"
GPU,RX 6600 XT MECH 2X 8G OC,MSI,MSI RX 6600 XT 8GB Mech 2X OC,44,107,38970,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117,"Price too high / DNE, setting to 0"
GPU,‎AXRX 6600XT 8GBD6-3DH,PowerColor,PowerColor RX 6600 XT 8GB Fighter,44,107,38970,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117,"Price too high / DNE, setting to 0"
GPU,11309-03-20G,Sapphire,Sapphire RX 6600 XT 8GB Pulse,44,107,38970,https://gpu.userbenchmark.com/AMD-RX-6600-XT/Rating/4117,"Price too high / DNE, setting to 0"
GPU,,Nvidia,RTX 2070,45,104,478117,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,"Price too high / DNE, setting to 0"
GPU,GV-N2070GAMING OC-8GC,Gigabyte,Gigabyte RTX 2070 8GB Gaming OC,45,104,478117,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,"Price too high / DNE, setting to 0"
GPU,08G-P4-2172-KR,EVGA,EVGA RTX 2070 8GB XC Gaming Dual HDB,45,104,478117,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,"Price too high / DNE, setting to 0"
GPU,RTX 2070 GAMING Z 8G,MSI,MSI RTX 2070 8GB Gaming Z,45,104,478117,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,"Price too high / DNE, setting to 0"
GPU,08G-P4-2173-KR,EVGA,EVGA RTX 2070 8GB XC Ultra Gaming,45,104,478117,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,"Price too high / DNE, setting to 0"
GPU,ROG-STRIX-RTX2070-O8G-GAMING,Asus,Asus RTX 2070 8GB ROG STRIX,45,104,478117,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,"Price too high / DNE, setting to 0"
GPU,RTX 2070 ARMOR 8G OC,MSI,MSI RTX 2070 8GB Armor OC,45,104,478117,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,"Price too high / DNE, setting to 0"
GPU,GV-N2070WF3-8GC,Gigabyte,Gigabyte RTX 2070 8GB Windforce,45,104,478117,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,Failed to get price
GPU,08G-P4-1071-KR,EVGA,EVGA RTX 2070 8GB Black Gaming,45,104,478117,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,
GPU,ZT-T20700E-10P,Zotac,Zotac RTX 2070 8GB Mini,45,104,478117,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,
GPU,DUAL-RTX-2070-8G,Asus,Asus RTX 2070 8GB Dual,45,104,478117,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,
GPU,GeForce RTX 2070 TRI FROZR,MSI,MSI RTX 2070 8GB Tri Frozr,45,104,478117,https://gpu.userbenchmark.com/Nvidia-RTX-2070/Rating/4029,
GPU,,Nvidia,GTX 1080,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,08G-P4-6180-KR,EVGA,EVGA GTX 1080 8GB Founders Edition,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,GTX1080-8G,Asus,ASUS GTX 1080 8GB Founders Edition,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,GEFORCE GTX 1080 Founders Edition,Nvidia,MSI GTX 1080 8GB Founders Edition,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,ZT-P10800A-10P,Nvidia,Zotac GTX 1080 8GB Founders Edition,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,GV-N1080D5X-8GD-B,Nvidia,Gigabyte GTX 1080 8GB Founders Edition,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,08G-P4-6183-KR,EVGA,EVGA GTX 1080 8GB SC GAMING ACX 3.0,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,GTX 1080 GAMING X 8G,MSI,MSI GTX 1080 8GB GAMING X,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,GV-N1080G1 GAMING-8GD,Gigabyte,Gigabyte GTX 1080 8GB G1 Gaming,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,08G-P4-6286-KR,EVGA,EVGA GTX 1080 8GB FTW ACX 3.0,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,STRIX-GTX1080-A8G-GAMING,Asus,Asus GTX 1080 8GB ROG STRIX,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,STRIX-GTX1080-8G-GAMING,Asus,Asus GTX 1080 8GB ROG STRIX,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,ZT-P10800C-10P,Zotac,Zotac GTX 1080 8GB AMP,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,ZT-P10800B-10P,Zotac,Zotac GTX 1080 8GB AMP Extreme,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,GV-N1080XTREME-8GD,Gigabyte,Gigabyte GTX 1080 8GB Xtreme,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,GV-N1080XTREME-8GD Premium Pack,Gigabyte,Gigabyte GTX 1080 8GB Xtreme Pack,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,GV-N1080XTREME W-8GD,Gigabyte,Gigabyte GTX 1080 8GB Xtreme Water,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,08G-P4-6686-KR,EVGA,EVGA GTX 1080 8GB FTW2,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,GV-N1080TTOC-8GD,Gigabyte,Gigabyte GTX 1080 8GB Turbo,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,GV-N1080WF3OC-8GD,Gigabyte,Gigabyte GTX 1080 8GB Windforce,46,102,1082454,https://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603,
GPU,,AMD,Radeon-VII,47,101,13762,https://gpu.userbenchmark.com/AMD-Radeon-VII/Rating/4035,
GPU,21291-01-40G,AMD,Sapphire Radeon VII 16GB,47,101,13762,https://gpu.userbenchmark.com/AMD-Radeon-VII/Rating/4035,
GPU,RADEONVII-16G,AMD,Asus Radeon VII 16GB,47,101,13762,https://gpu.userbenchmark.com/AMD-Radeon-VII/Rating/4035,
GPU,,Nvidia,RTX 3060,48,100,301333,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105,
GPU,GV-N3060EAGLE OC-12GD REV2.0,Gigabyte,Gigabyte RTX 3060 12GB Eagle OC,48,100,301333,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105,
GPU,ZT-A30600H-10M,Zotac,Zotac RTX 3060 12GB Twin Edge OC,48,100,301333,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105,
GPU,GV-N3060GAMING OC-12GD REV2.0,Gigabyte,Gigabyte RTX 3060 12GB Gaming OC,48,100,301333,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105,
GPU,12G-P5-3657-KR,EVGA,EVGA RTX 3060 12GB XC Gaming,48,100,301333,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105,
GPU,TUF-RTX3060-O12G-V2-GAMING,Asus,Asus RTX 3060 12GB Tuf OC,48,100,301333,https://gpu.userbenchmark.com/Nvidia-RTX-3060/Rating/4105,
GPU,,Nvidia,RTX 2060S (Super),49,99.8,319148,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,
GPU,GV-N206SGAMING OC-8GC,Gigabyte,Gigabyte RTX 2060 Super 8GB Gaming,49,99.8,319148,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,
GPU,08G-P4-3163-KR,EVGA,EVGA RTX 2060 Super 8GB SC XC Ultra Gaming,49,99.8,319148,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,
GPU,RTX 2060 Super Gaming X,MSI,MSI RTX 2060 Super 8GB Gaming X,49,99.8,319148,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,
GPU,GV-N206SWF2OC-8GD,Gigabyte,Gigabyte RTX 2060 Super 8GB Windforce OC,49,99.8,319148,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,
GPU,GV-N206SAORUS-8GC,Gigabyte,Gigabyte RTX 2060 Super 8GB Aorus,49,99.8,319148,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,
GPU,08G-P4-3062-KR,EVGA,EVGA RTX 2060 8GB Super SC Black,49,99.8,319148,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,
GPU,08G-P4-3067,EVGA,EVGA RTX 2060 Super 8GB SC Ultra Gaming,49,99.8,319148,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,
GPU,ZT-T20610E-10M,Zotac,Zotac RTX 2060 Super 8GB Mini Gaming,49,99.8,319148,https://gpu.userbenchmark.com/Nvidia-RTX-2060S-Super/Rating/4049,
GPU,,AMD,RX 5700-XT,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,AXRX 5700XT 8GBD6-M3DH,AMD,PowerColor RX 5700 XT 8GB,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,21293-01-40G,AMD,Sapphire RX 5700 XT 8GB,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,RX-57XT8MFD6,AMD,XFX RX 5700 XT 8GB,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,Radeon RX 5700 XT 8G,AMD,MSI RX 5700 XT 8GB Gaming,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,RX5700XT-8G,AMD,Asus RX 5700 XT 8GB,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,GV-R57XT-8GD-B,AMD,Gigabyte RX 5700 XT 8GB,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,11293-01-20G,Sapphire,Sapphire RX 5700 XT 8GB Pulse,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,AXRX 5700XT 8GBD6-3DHE/OC,PowerColor,PowerColor RX 5700 XT 8GB Red Devil,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,AXRX 5700XT 8GBD6-3DHR/OC,PowerColor,PowerColor RX 5700 XT 8GB Red Dragon,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,11293-03-40G,Sapphire,Sapphire RX 5700 XT 8GB Nitro+,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,11293-01-20G,Sapphire,Sapphire RX 5700 XT 8GB Pulse,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,GV-R57XTGAMING OC-8GD,Gigabyte,Gigabyte RX 5700 XT 8GB Gaming OC,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,Rx-57XT8TBD8,XFX,XFX RX 5700 XT 8GB Thicc III Ultra,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,RX-57XT8TFD8,XFX,XFX RX 5700 XT 8GB Thicc III,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,TUF-3-RX5700XT-O8G-EVO-GAMING,Asus,Asus RX 5700 XT 8GB TUF Gaming 3,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,ROG-STRIX-RX5700XT-O8G-GAMING,Asus,Asus RX 5700 XT 8GB ROG Strix ,50,99,461061,https://gpu.userbenchmark.com/AMD-RX-5700-XT/Rating/4045,
GPU,,AMD,RX 5700XT 50th Anniversary,51,98.2,4475,https://gpu.userbenchmark.com/SpeedTest/845537/AMD-Radeon-RX-5700-XT-50th-Anniversary,
GPU,,Nvidia,Quadro RTX 4000,52,97.9,9173,https://gpu.userbenchmark.com/SpeedTest/716215/NVIDIA-Quadro-RTX-4000,
GPU,,Nvidia,RTX 2070S (Super Mobile),53,97.6,7378,https://gpu.userbenchmark.com/SpeedTest/1164515/NVIDIA-GeForce-RTX-2070-Super,
GPU,,Nvidia,GTX 1080 (Mobile),54,94.6,17197,https://gpu.userbenchmark.com/SpeedTest/165564/NVIDIA-GeForce-GTX-1080,
GPU,,AMD,RX Vega-64LC (Liquid Cooled),55,93.8,4268,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega,
GPU,GV-RXVEGA64X W-8GD-B,AMD,Gigabyte RX Vega 64 8GB LC,55,93.8,4268,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega,
GPU,21275-00-40G,AMD,Sapphire RX Vega 64 8GB LC,55,93.8,4268,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega,
GPU,RX-VEGMXWFXW,AMD,XFX RX Vega 64 8GB LC,55,93.8,4268,https://gpu.userbenchmark.com/SpeedTest/353890/Radeon-RX-Vega,
GPU,,Nvidia,GTX 1070-Ti,56,93.7,412133,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943,
GPU,ROG-STRIX-GTX1070TI-A8G-GAMING,Asus,Asus GTX 1070 Ti 8GB STRIX,56,93.7,412133,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943,
GPU,GTX 1070 TI GAMING 8G,MSI,MSI GTX 1070 Ti 8GB Gaming,56,93.7,412133,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943,
GPU,08G-P4-5671-KR,EVGA,EVGA GTX 1070 Ti 8GB SC GAMING,56,93.7,412133,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943,
GPU,GV-N107TGAMING OC-8GD,Gigabyte,Gigabyte GTX 1070 Ti 8GB Gaming OC,56,93.7,412133,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943,
GPU,GTX 1070 TI AERO 8G,MSI,MSI GTX 1070 Ti 8GB Aero,56,93.7,412133,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943,
GPU,ROG-STRIX-GTX1070TI-8G-GAMING,Asus,Asus GTX 1070 Ti 8GB ROG Strix Gaming,56,93.7,412133,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943,
GPU,08G-P4-6775-KR,EVGA,EVGA GTX 1070 Ti 8GB FTW2 GAMING,56,93.7,412133,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943,
GPU,GV-N107TGAMING-8GD,Gigabyte,Gigabyte GTX 1070 Ti 8GB Gaming,56,93.7,412133,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943,
GPU,08G-P4-6678-KR,EVGA,EVGA GTX 1070 Ti 8GB FTW ULTRA SILENT GAMING,56,93.7,412133,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943,
GPU,GTX 1070 TI TITANIUM 8G,MSI,MSI GTX 1070 Ti 8GB TITANIUM,56,93.7,412133,https://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943,
GPU,,Nvidia,RTX 2080S (Super Mobile Max-Q),57,92.8,3436,https://gpu.userbenchmark.com/SpeedTest/1114823/NVIDIA-GeForce-RTX-2080-Super-with-Max-Q-Design,
GPU,,Nvidia,RTX 2080 (Mobile Max-Q),58,90.2,7789,https://gpu.userbenchmark.com/SpeedTest/704710/NVIDIA-GeForce-RTX-2080-with-Max-Q-Design,
GPU,,Nvidia,RTX 2060,59,89.8,645160,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034,
GPU,RTX 2060 VENTUS 6G OC,MSI,MSI RTX 2060 6GB Ventus,59,89.8,645160,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034,
GPU,ZT-T20600F-10M,Zotac,Zotac RTX 2060 6GB Twin,59,89.8,645160,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034,
GPU,GV-N2060GAMING OC-6GD,Gigabyte,Gigabyte RTX 2060 6GB Gaming OC,59,89.8,645160,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034,
GPU,06G-P4-2167-KR,EVGA,EVGA RTX 2060 6GB XC Ultra Gaming,59,89.8,645160,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034,
GPU,GV-N2060WF2OC-6GD,Gigabyte,Gigabyte RTX 2060 6GB Windforce OC,59,89.8,645160,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034,
GPU,RTX 2060 Gaming Z 6G,MSI,MSI RTX 2060 6GB Gaming Z,59,89.8,645160,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034,
GPU,ROG-STRIX-RTX2060-O6G-GAMING,Asus,Asus RTX 2060 6GB ROG STRIX,59,89.8,645160,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034,
GPU,GV-N2060GAMINGOC PRO-6GD,Gigabyte,Gigabyte RTX 2060 6GB Gaming OC Pro ,59,89.8,645160,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034,
GPU,06G-P4-2060-KR,EVGA,EVGA RTX 2060 6GB Gaming,59,89.8,645160,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034,
GPU,06G-P4-2068-KR,EVGA,EVGA RTX 2060 KO 6GB Ultra Gaming,59,89.8,645160,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034,
GPU,06G-P4-2066-KR,EVGA,EVGA RTX 2060 KO 6GB Gaming,59,89.8,645160,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034,
GPU,RTX 2060 VENTUS XS 6G OC,MSI,MSI RTX 2060 6GB Ventus XS,59,89.8,645160,https://gpu.userbenchmark.com/Nvidia-RTX-2060/Rating/4034,
GPU,,Nvidia,RTX 3060 (Laptop),60,89.8,80155,https://gpu.userbenchmark.com/SpeedTest/1452971/NVIDIA-GeForce-RTX-3060-Laptop-GPU,
GPU,,Nvidia,Quadro P5000,61,89,8562,https://gpu.userbenchmark.com/SpeedTest/197331/NVIDIA-Quadro-P5000,
GPU,,Intel,Arc A750,62,88.5,112,https://gpu.userbenchmark.com/SpeedTest/1947734/IntelR-ArcTM-A750-Graphics,
GPU,,Nvidia,RTX 2070 (Mobile),63,88.4,23316,https://gpu.userbenchmark.com/SpeedTest/694798/NVIDIA-GeForce-RTX-2070,
GPU,,AMD,RX Vega-64,64,86.6,91676,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933,
GPU,GV-RXVEGA64-8GD-B,AMD,Gigabyte RX Vega 64 8GB,64,86.6,91676,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933,
GPU,RX-VEGMTBFX6,AMD,XFX RX Vega 64 8GB,64,86.6,91676,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933,
GPU,21275-02-20G,AMD,Sapphire RX Vega 64 8GB,64,86.6,91676,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933,
GPU,ROG-STRIX-RXVEGA64-O8G-GAMING,Asus,Asus RX Vega 64 8GB ROG Strix Gaming,64,86.6,91676,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933,
GPU,GV-RXVEGA64GAMING OC-8GD,Gigabyte,Gigabyte RX Vega 64 8GB Gaming OC,64,86.6,91676,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933,
GPU,RX VEGA 64 AIR BOOST 8G OC,MSI,MSI RX Vega 64 8GB Gaming Air Boost,64,86.6,91676,https://gpu.userbenchmark.com/AMD-RX-Vega-64/Rating/3933,
GPU,,AMD,Vega Frontier Edition,65,86.4,1949,https://gpu.userbenchmark.com/AMD-Vega-Frontier-Edition/Rating/3929,
GPU,100-506061,AMD,Radeon Vega Frontier Edition Air,65,86.4,1949,https://gpu.userbenchmark.com/AMD-Vega-Frontier-Edition/Rating/3929,
GPU,,AMD,RX 6700M,66,86.2,96,https://gpu.userbenchmark.com/SpeedTest/1672103/AMD-Radeon-RX-6700M,
GPU,,AMD,RX 6600,67,86.1,26054,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128,
GPU,DUAL-RX6600-8G,Asus,Asus RX 6600 8GB Dual,67,86.1,26054,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128,
GPU,RX-66XL8LFDQ,XFX,XFX RX 6600 8GB Speedster SWFT 210,67,86.1,26054,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128,
GPU,GV-R66EAGLE-8GD,Gigabyte,Gigabyte RX 6600 8GB Eagle,67,86.1,26054,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128,
GPU,RX 6600 MECH 2X 8G,MSI,MSI RX 6600 8GB Mech 2X OC,67,86.1,26054,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128,
GPU,11310-01-20G,Sapphire,Sapphire RX 6600 8GB Pulse,67,86.1,26054,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128,
GPU,‎AXRX 6600 8GBD6-3DHL,PowerColor,PowerColor RX 6600 8GB Hellhound,67,86.1,26054,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128,
GPU,AXRX 6600 8GBD6-3DH,PowerColor,PowerColor RX 6600 8GB Fighter,67,86.1,26054,https://gpu.userbenchmark.com/AMD-RX-6600/Rating/4128,
GPU,,Nvidia,RTX 2070S (Super Mobile Max-Q),68,85.6,3561,https://gpu.userbenchmark.com/SpeedTest/1168355/NVIDIA-GeForce-RTX-2070-Super-with-Max-Q-Design,
GPU,,AMD,RX 5700,69,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,
GPU,AXRX 5700 8GBD6-M3DH,AMD,PowerColor RX 5700 8GB,69,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,
GPU,21294-01-20G,AMD,Sapphire RX 5700 8GB,69,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,
GPU,RX-57XL8MFG6,AMD,XFX RX 5700 8GB,69,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,
GPU,R5700XT8,AMD,MSI RX 5700 8GB,69,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,
GPU,11294-01-20G,Sapphire,Sapphire RX 5700 8GB Pulse,69,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,
GPU,R5700MHC,MSI,MSI RX 5700 8GB Mech,69,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,
GPU,11294-01-20G,Sapphire,Sapphire RX 5700 8GB Pulse,69,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,
GPU,AXRX 5700 8GBD6-3DHE/OC,PowerColor,PowerColor RX 5700 8GB Red Devil,69,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,
GPU,RX-57XL8LBD6,XFX,XFX RX 5700 8GB DD Ultra,69,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,
GPU,GV-R57GAMING OC-8GD,Gigabyte,Gigabyte RX 5700 8GB Gaming OC,69,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,
GPU,RX 5700 Evoke OC,MSI,MSI RX 5700 8GB Evoke OC,69,85,75918,https://gpu.userbenchmark.com/AMD-RX-5700/Rating/4046,
GPU,,AMD,RX 5600-XT,70,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062,
GPU,11296-01-20G,Sapphire,Sapphire RX 5600 XT 6GB Pulse,70,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062,
GPU,AXRX 5600XT 6GBD6-3DHE/OC,PowerColor,PowerColor RX 5600 XT 6GB Red Devil,70,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062,
GPU,RX-56XT6DFD6,XFX,XFX RX 5600 XT 6GB Thicc II PRO,70,83.5,112731,https://gpu.userbenchmark.com/AMD-RX-5600-XT/Rating/4062,
